district,village,date,lat,long,N,P,K,B,Fe,Zn,Cu,S,OC,pH,Mn,EC
RANGA REDDY,Kismatpur (CT),"7/8/24, 12:00 AM",17.4594514,78.4306558,125.0,45.0,112.0,1.0,6.5,0.8,0.7,50.0,0.0,8.3,5.6,0.5
BHADRADRI KOTHAGUDEM,Mamakannu,"7/26/24, 12:00 AM",17.86323607,80.41185297,39.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,0.1
BHADRADRI KOTHAGUDEM,Mamakannu,"7/26/24, 12:00 AM",17.86323607,80.41185297,43.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,0.2
BHADRADRI KOTHAGUDEM,Lingagudem,"7/27/24, 12:00 AM",17.9198862,80.3084109,39.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.5,6.9,0.0,0.04
BHADRADRI KOTHAGUDEM,Lingagudem,"7/23/24, 12:00 AM",17.921271985396743,80.30544779263437,56.0,11.8,100.8,1.3,1.0,0.65,1.2,14.0,0.4,6.9,2.1,0.09
BHADRADRI KOTHAGUDEM,Lingagudem,"7/23/24, 12:00 AM",17.921279,80.3053283,52.0,12.8,59.0,0.02,0.3,0.2,0.1,11.0,0.5,7.1,1.4,0.7
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.92163969948888,80.30247062444687,37.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.5,6.7,0.0,0.6
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.921654619276524,80.30246442183852,40.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,0.5
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.921660570427775,80.30246760696173,41.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,0.7
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.9198762,80.3173065,30.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,0.06
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.9284428,80.3054672,31.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.5,6.9,0.0,0.8
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.9284428,80.3054672,29.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,1.0
BHADRADRI KOTHAGUDEM,Lingagudem,"7/23/24, 12:00 AM",17.9453301,80.3001262,45.0,15.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.41
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.9284428,80.3054672,46.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.6,6.5,0.0,0.8
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.9198762,80.3173065,44.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,0.1
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.93413,80.3019848,29.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.5,6.9,0.0,1.0
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.9182486,80.3168596,40.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,0.6
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.919382704421878,80.31592165119946,30.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,0.4
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.91956237051636,80.31576717272401,55.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,6.9,0.0,0.5
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.9240814,80.3120891,41.0,13.0,121.0,0.0,0.0,0.0,0.0,0.0,0.25,6.8,0.0,0.7
BHADRADRI KOTHAGUDEM,Lingagudem,"7/24/24, 12:00 AM",17.924535647034645,80.31183111481369,43.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.5,6.6,0.0,0.5
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.9284428,80.3054672,41.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,0.03
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.93413,80.3019848,41.0,11.0,36.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,0.1
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.9284428,80.3054672,31.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.5,6.9,0.0,0.7
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.9460433,80.30217,42.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5,6.6,0.0,0.1
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.93413,80.3019848,40.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.5,7.2,0.0,0.1
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.93413,80.3019848,40.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,0.0,0.1
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.93413,80.3019848,41.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.5,7.1,0.0,0.2
BHADRADRI KOTHAGUDEM,Lingagudem,"7/25/24, 12:00 AM",17.93413,80.3019848,46.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.5,6.9,0.0,0.2
